TradeID,Date,CommodityID,TraderID,Position,Volume,Price,Notional_EUR,PnL_EUR
TR000363,2024-01-24,GAS,T04,Short,670,33.44,22407.49,-114.3
TR000364,2024-01-24,COAL,T06,Long,110,103.8,11418.35,60.53
TR000365,2024-01-24,CO2,T07,Short,897,59.73,53578.21,627.3
TR000366,2024-01-24,PWR,T02,Short,1499,87.48,131131.0,616.7
TR000367,2024-01-24,CO2,T04,Short,702,67.08,47088.17,654.32
TR000368,2024-01-24,CO2,T04,Long,1679,70.93,119092.78,287.7
TR000369,2024-01-24,PWR,T05,Short,1069,80.89,86468.6,1632.32
TR000370,2024-01-24,GAS,T06,Long,167,30.98,5173.26,-69.77
TR000371,2024-01-24,CO2,T04,Short,224,66.72,14944.49,-177.33
TR000372,2024-01-24,PWR,T06,Long,1390,84.97,118110.7,3421.85
TR000373,2024-01-24,CO2,T03,Long,1176,69.49,81721.12,877.63
TR000374,2024-01-24,PWR,T02,Short,465,97.65,45405.02,-652.79
TR000375,2024-01-25,GAS,T08,Short,679,31.71,21530.73,88.78
TR000376,2024-01-25,GAS,T08,Short,591,31.01,18327.58,17.46
TR000377,2024-01-25,GAS,T05,Long,883,31.31,27645.06,87.61
TR000378,2024-01-25,GAS,T08,Short,1905,31.26,59558.08,1062.81
TR000379,2024-01-25,COAL,T01,Long,1487,112.54,167350.66,-510.18
TR000380,2024-01-25,GAS,T05,Short,363,29.69,10777.29,-294.16
TR000381,2024-01-25,PWR,T08,Long,620,89.33,55385.93,-762.67
TR000382,2024-01-25,PWR,T03,Short,1649,88.55,146024.58,-3157.89
TR000383,2024-01-25,GAS,T03,Short,1593,30.72,48941.25,-685.1
TR000384,2024-01-25,PWR,T01,Long,1409,91.01,128231.0,1655.06
TR000385,2024-01-25,GAS,T01,Long,1879,31.23,58680.35,752.16
TR000386,2024-01-25,COAL,T07,Long,1695,109.66,185876.57,3597.76
TR000387,2024-01-25,CO2,T01,Short,1413,66.6,94112.26,39.32
TR000388,2024-01-25,CO2,T06,Short,1193,66.6,79458.14,1865.04
TR000389,2024-01-25,CO2,T02,Short,1987,72.64,144330.27,1565.51
TR000390,2024-01-25,COAL,T02,Long,507,113.24,57411.1,527.44
TR000391,2024-01-25,COAL,T04,Short,557,109.48,60982.79,33.74
TR000392,2024-01-25,COAL,T05,Short,564,109.43,61718.35,-4.46
TR000393,2024-01-25,PWR,T07,Long,123,83.09,10219.99,239.67
TR000394,2024-01-25,PWR,T05,Long,1994,89.07,177601.81,2358.28
TR000395,2024-01-25,CO2,T01,Short,620,63.21,39192.91,-90.21
TR000396,2024-01-25,PWR,T04,Long,455,77.06,35063.95,-204.68
TR000397,2024-01-25,COAL,T08,Short,581,102.35,59463.52,1828.81
TR000398,2024-01-26,CO2,T03,Short,1511,66.98,101212.85,-1580.3
TR000399,2024-01-26,CO2,T07,Short,389,65.89,25631.54,40.92
TR000400,2024-01-26,CO2,T01,Short,137,67.71,9275.61,111.91
TR000401,2024-01-26,PWR,T06,Short,1280,95.2,121852.98,-2572.67
TR000402,2024-01-26,GAS,T02,Long,1144,31.93,36532.27,-409.11
TR000403,2024-01-26,GAS,T05,Long,1881,32.76,61626.32,18.99
TR000404,2024-01-26,CO2,T06,Long,1086,59.73,64868.51,-1264.83
TR000405,2024-01-26,PWR,T03,Long,1263,90.46,114249.14,2571.58
TR000406,2024-01-26,GAS,T07,Long,1040,32.13,33411.25,-417.5
TR000407,2024-01-26,COAL,T04,Short,985,117.51,115744.32,-1413.5
TR000408,2024-01-26,GAS,T03,Long,1155,30.43,35147.6,-263.28
TR000409,2024-01-26,PWR,T02,Short,1512,83.58,126370.68,-1998.74
TR000410,2024-01-26,COAL,T02,Long,237,117.1,27752.06,30.92
TR000411,2024-01-26,COAL,T08,Long,1716,111.17,190769.57,-628.83
TR000412,2024-01-26,GAS,T07,Long,748,31.43,23511.41,421.49
TR000413,2024-01-26,COAL,T02,Long,1669,110.79,184902.16,-4627.47
TR000414,2024-01-26,GAS,T03,Long,981,30.22,29649.27,-270.38
TR000415,2024-01-29,PWR,T04,Short,1184,89.57,106052.87,-288.9
TR000416,2024-01-29,COAL,T06,Short,1359,110.6,150300.92,-3633.8
TR000417,2024-01-29,CO2,T07,Short,192,60.53,11621.64,-113.92
TR000418,2024-01-29,GAS,T06,Short,1074,34.12,36647.72,120.2
TR000419,2024-01-29,COAL,T03,Short,1263,104.27,131695.53,-1482.72
TR000420,2024-01-29,COAL,T07,Short,555,105.7,58663.57,-533.15
TR000421,2024-01-29,PWR,T04,Long,1306,85.88,112159.51,2180.17
TR000422,2024-01-29,COAL,T07,Short,322,109.82,35361.95,-113.89
TR000423,2024-01-29,CO2,T01,Long,1342,64.3,86287.48,840.16
TR000424,2024-01-29,CO2,T07,Long,1769,62.53,110616.2,-725.52
TR000425,2024-01-29,PWR,T06,Long,416,82.35,34258.05,-221.27
TR000426,2024-01-29,CO2,T04,Short,1284,60.16,77241.46,-989.24
TR000427,2024-01-29,PWR,T05,Long,1760,82.86,145838.58,1258.6
TR000428,2024-01-29,COAL,T01,Short,719,107.01,76943.73,702.41
TR000429,2024-01-29,PWR,T03,Long,1838,78.98,145156.44,-83.05
TR000430,2024-01-29,GAS,T03,Long,1185,33.68,39910.63,63.31
TR000431,2024-01-29,COAL,T01,Long,1625,117.79,191408.41,631.03
TR000432,2024-01-29,PWR,T06,Long,105,78.36,8228.13,297.65
TR000433,2024-01-29,GAS,T07,Long,1852,33.64,62305.87,1415.7
TR000434,2024-01-29,CO2,T01,Long,1568,65.02,101955.59,689.2
TR000435,2024-01-29,COAL,T05,Short,810,110.4,89422.92,-264.28
TR000436,2024-01-29,GAS,T07,Long,1726,32.4,55929.24,-529.53
TR000437,2024-01-29,PWR,T07,Long,1582,86.68,137134.01,-2223.91
TR000438,2024-01-29,PWR,T06,Short,75,84.41,6330.82,72.06
TR000439,2024-01-29,GAS,T01,Long,1535,33.11,50819.99,-161.06
TR000440,2024-01-29,CO2,T02,Long,1748,60.51,105765.31,1071.98
TR000441,2024-01-29,CO2,T06,Long,1214,64.15,77883.76,-915.63
TR000442,2024-01-29,CO2,T01,Short,286,60.6,17331.76,75.98
TR000443,2024-01-29,COAL,T04,Long,1386,111.17,154084.46,1601.07
TR000444,2024-01-30,GAS,T08,Short,222,33.48,7432.7,-61.66
TR000445,2024-01-30,GAS,T07,Long,1856,27.92,51823.99,15.93
TR000446,2024-01-30,CO2,T07,Short,1974,71.17,140489.13,1458.6
TR000447,2024-01-30,CO2,T05,Long,1051,62.04,65202.13,2134.41
TR000448,2024-01-30,CO2,T08,Long,1120,60.25,67476.36,579.34
TR000449,2024-01-30,COAL,T05,Long,1567,112.88,176883.36,2300.34
TR000450,2024-01-30,COAL,T06,Long,1649,108.81,179428.18,-1365.28
TR000451,2024-01-30,PWR,T07,Short,1931,83.09,160455.19,196.21
TR000452,2024-01-30,PWR,T07,Long,876,85.54,74935.59,497.95
TR000453,2024-01-30,COAL,T03,Long,514,108.43,55735.34,-474.02
TR000454,2024-01-30,PWR,T03,Long,1736,76.47,132744.82,1707.09
TR000455,2024-01-30,GAS,T02,Long,1509,30.69,46318.45,-1133.37
TR000456,2024-01-30,GAS,T06,Short,273,30.69,8377.15,218.24
TR000457,2024-01-30,PWR,T01,Long,270,88.5,23896.12,-407.84
TR000458,2024-01-30,CO2,T02,Short,1408,68.65,96664.11,-493.72
TR000459,2024-01-30,PWR,T07,Long,1909,80.18,153059.9,161.28
TR000460,2024-01-30,GAS,T06,Short,1262,33.66,42480.91,-1165.86
TR000461,2024-01-30,COAL,T01,Short,193,113.11,21830.68,616.66
TR000462,2024-01-30,COAL,T02,Short,667,106.52,71048.06,721.49
TR000463,2024-01-30,GAS,T01,Short,1810,33.34,60345.62,50.19
TR000464,2024-01-30,PWR,T03,Long,385,81.27,31288.27,160.67
TR000465,2024-01-30,GAS,T03,Long,1761,34.13,60095.64,431.07
TR000466,2024-01-30,CO2,T06,Long,1267,69.84,88488.37,676.32
TR000467,2024-01-30,CO2,T06,Long,1801,70.03,126130.54,316.22
TR000468,2024-01-30,CO2,T05,Short,990,59.08,58489.83,-766.96
TR000469,2024-01-30,GAS,T02,Long,1535,34.11,52363.19,1128.17
TR000470,2024-01-30,GAS,T07,Short,1629,30.94,50402.72,285.79
TR000471,2024-01-30,GAS,T08,Long,255,30.22,7705.91,106.64
TR000472,2024-01-31,PWR,T06,Long,1584,86.05,136308.6,1889.92
TR000473,2024-01-31,GAS,T06,Long,1928,31.87,61436.66,-570.51
TR000474,2024-01-31,COAL,T01,Long,1184,108.07,127960.44,1947.52
TR000475,2024-01-31,GAS,T02,Long,1548,30.89,47820.2,234.29
TR000476,2024-01-31,CO2,T08,Short,702,68.21,47880.34,-1033.82
TR000477,2024-01-31,PWR,T03,Long,1883,83.49,157208.28,-566.31
TR000478,2024-01-31,COAL,T06,Short,484,114.33,55337.02,-386.26
TR000479,2024-01-31,COAL,T04,Long,1521,110.29,167751.82,-1482.77
TR000480,2024-01-31,CO2,T05,Long,425,61.0,25923.22,52.74
TR000481,2024-01-31,COAL,T06,Long,1494,112.13,167521.58,-427.75
TR000482,2024-01-31,CO2,T04,Short,1148,70.07,80443.2,1417.62
TR000483,2024-01-31,COAL,T05,Short,796,107.71,85736.66,-1340.53
TR000484,2024-01-31,GAS,T04,Long,1012,32.3,32685.82,-354.02
TR000485,2024-01-31,GAS,T06,Short,1319,34.62,45669.71,-1014.91
TR000486,2024-01-31,GAS,T04,Long,430,36.05,15503.6,-126.11
TR000487,2024-02-01,CO2,T07,Long,779,62.03,48323.3,490.32
TR000488,2024-02-01,COAL,T04,Short,1708,111.04,189659.87,-3956.49
TR000489,2024-02-01,CO2,T03,Short,1104,69.45,76674.86,-192.67
TR000490,2024-02-01,PWR,T05,Short,317,91.6,29037.4,284.21
TR000491,2024-02-01,GAS,T06,Short,656,32.98,21634.66,821.76
TR000492,2024-02-01,GAS,T04,Short,320,31.27,10007.46,60.51
TR000493,2024-02-01,COAL,T08,Long,1259,116.72,146948.96,-575.41
TR000494,2024-02-01,COAL,T01,Long,71,114.83,8152.94,-68.4
TR000495,2024-02-01,COAL,T07,Long,1485,110.52,164114.87,1419.91
TR000496,2024-02-01,COAL,T04,Long,1126,112.29,126434.48,1068.61
TR000497,2024-02-01,GAS,T06,Short,1024,31.52,32271.98,265.36
TR000498,2024-02-01,CO2,T01,Long,224,62.08,13905.29,-129.67
TR000499,2024-02-01,PWR,T06,Long,376,82.16,30891.46,-149.37
TR000500,2024-02-01,GAS,T03,Short,61,31.61,1928.32,6.32
TR000501,2024-02-01,CO2,T08,Short,707,69.12,48870.3,1543.55
TR000502,2024-02-01,COAL,T02,Long,530,108.88,57705.98,-55.56
TR000503,2024-02-01,PWR,T06,Short,899,86.16,77453.67,613.13
TR000504,2024-02-01,COAL,T06,Long,1048,114.23,119714.27,762.74
TR000505,2024-02-01,GAS,T02,Long,1736,32.81,56951.37,-52.11
TR000506,2024-02-01,COAL,T08,Long,302,112.03,33833.57,241.28
TR000507,2024-02-01,PWR,T05,Long,711,92.28,65610.41,1939.04
TR000508,2024-02-01,CO2,T01,Short,988,70.65,69797.84,1223.63
TR000509,2024-02-01,CO2,T07,Short,1932,60.99,117840.76,-1012.52
TR000510,2024-02-01,GAS,T01,Short,698,29.82,20814.04,-135.42
TR000511,2024-02-01,PWR,T06,Short,1677,88.92,149113.5,584.59
TR000512,2024-02-02,GAS,T04,Short,1148,31.84,36548.46,108.67
TR000513,2024-02-02,CO2,T04,Long,393,61.85,24307.65,502.54
TR000514,2024-02-02,GAS,T03,Short,270,29.7,8017.98,-98.4
TR000515,2024-02-02,COAL,T07,Long,921,108.8,100206.18,-606.3
TR000516,2024-02-02,GAS,T08,Long,336,31.72,10658.9,63.86
TR000517,2024-02-02,GAS,T06,Short,1241,29.88,37080.31,-823.24
TR000518,2024-02-02,PWR,T08,Short,672,91.83,61712.87,-520.58
TR000519,2024-02-02,PWR,T06,Long,1190,87.38,103978.88,-354.79
TR000520,2024-02-02,PWR,T03,Short,122,89.6,10930.96,39.93
TR000521,2024-02-02,GAS,T03,Long,1256,31.64,39735.62,-538.43
TR000522,2024-02-02,GAS,T08,Short,1660,30.79,51116.03,287.5
TR000523,2024-02-02,CO2,T01,Short,265,67.65,17926.22,170.56
TR000524,2024-02-02,COAL,T05,Long,1217,104.35,126991.0,-2203.89
TR000525,2024-02-02,CO2,T05,Short,1228,68.37,83962.3,542.97
TR000526,2024-02-02,CO2,T04,Long,1611,73.98,119182.85,15.78
TR000527,2024-02-02,GAS,T05,Short,615,31.04,19090.97,31.28
TR000528,2024-02-02,GAS,T02,Short,1385,33.9,46953.23,-614.37
TR000529,2024-02-02,COAL,T02,Long,739,112.46,83104.25,1219.6
TR000530,2024-02-02,PWR,T05,Long,1519,88.58,134559.34,1694.37
TR000531,2024-02-02,GAS,T06,Long,1408,33.75,47524.62,-158.77
TR000532,2024-02-02,COAL,T06,Short,401,114.27,45820.76,501.51
TR000533,2024-02-02,CO2,T07,Long,1422,66.06,93932.34,-2358.9
TR000534,2024-02-02,GAS,T06,Short,1430,31.39,44883.69,1623.97
TR000535,2024-02-05,GAS,T03,Long,897,31.06,27857.16,168.48
TR000536,2024-02-05,GAS,T06,Long,1786,34.06,60832.29,-1774.84
TR000537,2024-02-05,PWR,T07,Long,300,88.72,26617.36,280.56
TR000538,2024-02-05,GAS,T03,Short,210,32.55,6834.64,22.88
TR000539,2024-02-05,PWR,T01,Short,1513,90.17,136430.17,2916.53
TR000540,2024-02-05,PWR,T04,Short,1871,89.66,167753.04,-2821.06
TR000541,2024-02-05,GAS,T01,Short,1890,32.87,62118.62,-229.23
TR000542,2024-02-05,COAL,T07,Short,1031,105.05,108303.37,-259.51
TR000543,2024-02-05,COAL,T01,Long,603,112.78,68003.93,810.37
TR000544,2024-02-05,COAL,T03,Short,1351,112.19,151567.21,1251.68
TR000545,2024-02-05,COAL,T06,Long,1601,117.12,187510.59,-474.56
TR000546,2024-02-05,PWR,T05,Long,1400,84.34,118081.98,375.67
TR000547,2024-02-05,GAS,T01,Short,1911,32.4,61922.75,1828.43
TR000548,2024-02-05,PWR,T03,Short,1352,77.61,104930.44,2822.27
TR000549,2024-02-05,PWR,T06,Short,1292,90.23,116574.08,-788.17
TR000550,2024-02-05,PWR,T05,Short,1227,93.4,114597.45,972.09
TR000551,2024-02-05,COAL,T06,Short,336,113.2,38034.74,-309.39
TR000552,2024-02-05,COAL,T03,Short,719,114.86,82585.74,-517.85
TR000553,2024-02-05,GAS,T05,Short,105,33.85,3554.63,73.14
TR000554,2024-02-05,CO2,T08,Long,1365,63.3,86409.71,639.85
TR000555,2024-02-05,PWR,T06,Long,1190,80.21,95453.9,1939.3
TR000556,2024-02-05,PWR,T02,Short,1391,85.31,118661.88,383.77
TR000557,2024-02-06,PWR,T07,Long,635,74.76,47474.91,-318.56
TR000558,2024-02-06,GAS,T07,Short,1449,32.36,46891.22,123.41
TR000559,2024-02-06,COAL,T02,Short,778,111.55,86789.58,-228.52
TR000560,2024-02-06,GAS,T08,Short,637,32.58,20753.28,-264.48
TR000561,2024-02-06,COAL,T04,Long,961,115.88,111358.83,1186.89
TR000562,2024-02-06,GAS,T05,Long,536,34.42,18451.05,-501.59
TR000563,2024-02-06,CO2,T06,Long,350,69.3,24253.93,-307.4
TR000564,2024-02-06,COAL,T01,Long,779,107.93,84076.32,1181.26
TR000565,2024-02-06,PWR,T03,Short,795,81.51,64804.09,97.51
TR000566,2024-02-06,COAL,T06,Short,1395,116.37,162341.9,-1603.27
TR000567,2024-02-06,GAS,T05,Long,1091,30.32,33078.36,-5.63
TR000568,2024-02-06,COAL,T01,Short,1228,108.73,133517.5,-1829.47
TR000569,2024-02-06,PWR,T01,Long,1766,88.66,156569.4,1728.71
TR000570,2024-02-06,COAL,T08,Short,1913,112.86,215892.36,6077.54
TR000571,2024-02-06,PWR,T01,Short,571,85.79,48988.29,658.43
TR000572,2024-02-06,PWR,T05,Short,1158,88.71,102724.45,1322.61
TR000573,2024-02-06,CO2,T06,Long,356,60.39,21498.65,122.4
TR000574,2024-02-06,PWR,T03,Short,518,87.9,45532.58,452.19
TR000575,2024-02-07,CO2,T01,Long,1379,67.1,92530.55,-2362.48
TR000576,2024-02-07,CO2,T05,Short,605,65.25,39478.67,323.4
TR000577,2024-02-07,GAS,T07,Long,1990,34.18,68027.29,-1223.86
TR000578,2024-02-07,PWR,T05,Long,332,82.38,27350.75,259.83
TR000579,2024-02-07,PWR,T05,Long,1286,84.89,109163.53,-948.29
TR000580,2024-02-07,COAL,T08,Long,1839,115.48,212366.33,-4110.41
TR000581,2024-02-07,PWR,T08,Short,1234,86.51,106751.37,-1698.3
TR000582,2024-02-07,CO2,T05,Long,1383,71.69,99149.77,-168.18
TR000583,2024-02-07,CO2,T03,Long,1255,60.55,75990.54,198.76
TR000584,2024-02-07,PWR,T01,Long,643,86.84,55835.34,334.72
TR000585,2024-02-07,GAS,T01,Short,832,33.56,27921.13,-264.26
TR000586,2024-02-07,PWR,T08,Short,688,79.3,54558.96,517.94
TR000587,2024-02-07,CO2,T07,Short,470,67.57,31756.13,630.72
TR000588,2024-02-07,PWR,T06,Long,923,87.81,81047.22,531.55
TR000589,2024-02-07,CO2,T03,Long,148,70.63,10453.33,234.84
TR000590,2024-02-07,GAS,T01,Long,1254,32.13,40285.78,-539.54
TR000591,2024-02-07,CO2,T07,Long,1668,64.85,108177.37,117.28
TR000592,2024-02-07,GAS,T05,Short,1012,34.23,34642.66,256.26
TR000593,2024-02-07,PWR,T04,Long,1328,83.55,110952.31,4278.99
TR000594,2024-02-07,COAL,T05,Long,1858,116.14,215796.46,-3766.06
TR000595,2024-02-07,COAL,T01,Long,1223,117.04,143139.94,2147.15
TR000596,2024-02-07,COAL,T05,Long,1241,109.93,136424.6,-794.49
TR000597,2024-02-08,GAS,T05,Long,1537,31.69,48706.45,1265.32
TR000598,2024-02-08,CO2,T08,Short,1771,67.82,120105.82,-683.19
TR000599,2024-02-08,PWR,T02,Short,463,92.39,42778.7,62.88
TR000600,2024-02-08,GAS,T02,Long,1779,32.08,57067.93,-574.51
TR000601,2024-02-08,GAS,T04,Short,1517,35.17,53345.9,274.37
TR000602,2024-02-08,PWR,T06,Short,1218,84.68,103145.01,-111.19
TR000603,2024-02-08,PWR,T03,Long,1877,84.4,158421.27,2225.43
TR000604,2024-02-08,GAS,T04,Short,1897,33.42,63398.03,-173.58
TR000605,2024-02-08,CO2,T03,Long,1130,57.55,65028.01,-309.49
TR000606,2024-02-08,CO2,T04,Long,104,67.31,6999.91,-299.73
TR000607,2024-02-08,CO2,T07,Long,1090,65.56,71457.58,598.46
TR000608,2024-02-08,GAS,T02,Long,473,33.07,15640.83,-72.24
TR000609,2024-02-08,GAS,T02,Long,1910,31.58,60327.33,-269.9
TR000610,2024-02-08,PWR,T07,Short,468,85.0,39779.2,106.01
TR000611,2024-02-08,COAL,T02,Long,1900,103.58,196802.83,95.44
TR000612,2024-02-08,COAL,T05,Long,477,111.21,53047.05,-868.61
TR000613,2024-02-08,COAL,T03,Long,543,114.33,62081.53,-267.07
TR000614,2024-02-08,COAL,T01,Long,243,113.24,27516.23,-135.43
TR000615,2024-02-08,GAS,T01,Long,1208,31.96,38609.09,140.74
TR000616,2024-02-08,CO2,T01,Long,635,65.11,41347.59,225.74
TR000617,2024-02-08,CO2,T05,Long,1747,65.07,113677.02,-4081.6
TR000618,2024-02-08,GAS,T01,Long,1489,31.87,47453.0,902.3
TR000619,2024-02-08,GAS,T05,Long,1907,31.28,59651.84,-728.77
TR000620,2024-02-08,COAL,T05,Short,585,108.06,63216.47,1176.16
TR000621,2024-02-08,CO2,T06,Long,1129,61.92,69906.95,1425.98
TR000622,2024-02-09,PWR,T08,Short,1922,81.98,157568.63,1560.0
TR000623,2024-02-09,PWR,T06,Short,488,80.72,39393.01,-612.35
TR000624,2024-02-09,CO2,T08,Long,1341,68.05,91251.45,-1579.14
TR000625,2024-02-09,GAS,T07,Long,888,33.71,29936.32,-810.03
TR000626,2024-02-09,GAS,T06,Long,1143,29.61,33846.53,-228.85
TR000627,2024-02-09,CO2,T03,Short,1164,66.97,77948.92,-837.02
TR000628,2024-02-09,GAS,T08,Long,1362,34.84,47451.22,-1.94
TR000629,2024-02-09,COAL,T03,Long,731,111.96,81841.99,-2219.99
TR000630,2024-02-09,CO2,T06,Short,1910,60.66,115859.82,-1511.19
TR000631,2024-02-09,PWR,T01,Long,1592,77.5,123387.46,1034.43
TR000632,2024-02-09,PWR,T07,Short,1220,88.22,107630.82,4917.54
TR000633,2024-02-09,PWR,T04,Long,1596,88.26,140859.26,2781.72
TR000634,2024-02-09,GAS,T06,Long,1778,33.14,58920.25,947.38
TR000635,2024-02-09,COAL,T05,Long,259,109.93,28472.83,-164.41
TR000636,2024-02-09,PWR,T06,Long,134,81.14,10872.86,-249.5
TR000637,2024-02-09,GAS,T04,Long,1303,34.12,44455.43,843.84
TR000638,2024-02-09,GAS,T07,Short,912,33.93,30942.43,-122.8
TR000639,2024-02-09,CO2,T01,Short,407,76.22,31020.53,-18.47
TR000640,2024-02-09,COAL,T07,Long,837,112.58,94225.67,961.43
TR000641,2024-02-09,GAS,T08,Long,551,34.09,18784.93,226.76
TR000642,2024-02-09,CO2,T03,Short,208,61.54,12799.71,-12.36
TR000643,2024-02-09,PWR,T05,Short,1037,75.41,78196.64,473.25
TR000644,2024-02-12,PWR,T08,Short,1958,87.76,171842.82,2074.38
TR000645,2024-02-12,COAL,T06,Short,614,103.94,63818.16,-901.75
TR000646,2024-02-12,GAS,T03,Long,626,31.71,19851.49,225.28
TR000647,2024-02-12,COAL,T06,Long,1289,113.02,145679.75,1508.37
TR000648,2024-02-12,CO2,T06,Short,65,65.44,4253.28,-103.49
TR000649,2024-02-12,COAL,T05,Long,1910,113.91,217570.16,-46.08
TR000650,2024-02-12,GAS,T08,Long,1789,32.18,57563.36,1081.36
TR000651,2024-02-12,GAS,T07,Long,725,32.34,23449.71,172.03
TR000652,2024-02-12,PWR,T02,Long,1398,100.1,139938.14,5613.14
TR000653,2024-02-12,GAS,T07,Long,1754,31.67,55550.73,895.2
TR000654,2024-02-12,GAS,T03,Short,1316,33.07,43519.52,1810.99
TR000655,2024-02-12,GAS,T08,Long,1587,30.74,48791.34,581.33
TR000656,2024-02-12,COAL,T06,Short,81,106.91,8659.99,-21.03
TR000657,2024-02-12,PWR,T03,Long,746,84.64,63141.39,-225.16
TR000658,2024-02-12,GAS,T05,Short,1245,31.82,39617.64,1098.58
TR000659,2024-02-12,COAL,T01,Long,1003,110.81,111143.75,-939.26
TR000660,2024-02-12,GAS,T06,Long,569,30.71,17475.25,198.08
TR000661,2024-02-12,CO2,T04,Long,163,66.05,10765.37,279.15
TR000662,2024-02-12,COAL,T06,Long,1764,112.3,198097.73,-7855.12
TR000663,2024-02-12,CO2,T08,Short,96,70.34,6753.09,-88.82
TR000664,2024-02-12,GAS,T01,Long,1840,32.42,59653.43,1477.72
TR000665,2024-02-13,COAL,T07,Short,859,112.1,96294.11,-1892.46
TR000666,2024-02-13,CO2,T07,Long,1699,64.08,108878.47,799.04
TR000667,2024-02-13,PWR,T07,Short,377,94.25,35534.02,273.1
TR000668,2024-02-13,COAL,T01,Long,1874,113.73,213126.05,2706.93
TR000669,2024-02-13,COAL,T03,Short,1355,114.77,155513.94,-992.15
TR000670,2024-02-13,COAL,T02,Long,1867,109.29,204045.58,398.7
TR000671,2024-02-13,COAL,T03,Long,1858,113.58,211022.83,4643.0
TR000672,2024-02-13,PWR,T01,Long,504,78.85,39741.01,74.24
TR000673,2024-02-13,PWR,T07,Short,970,85.15,82596.72,799.65
TR000674,2024-02-13,COAL,T01,Short,753,108.91,82011.6,-1184.88
TR000675,2024-02-13,COAL,T08,Short,1014,113.69,115279.85,1664.61
TR000676,2024-02-13,CO2,T03,Long,1097,65.16,71483.53,-375.14
TR000677,2024-02-13,CO2,T04,Long,348,59.8,20810.38,-150.74
TR000678,2024-02-13,PWR,T04,Short,555,87.22,48408.49,40.77
TR000679,2024-02-13,PWR,T07,Long,810,93.3,75570.21,-709.13
TR000680,2024-02-13,COAL,T08,Short,775,108.02,83716.22,-744.07
TR000681,2024-02-13,PWR,T02,Short,472,87.76,41424.58,62.69
TR000682,2024-02-13,PWR,T06,Long,1131,86.18,97467.44,-810.29
TR000683,2024-02-13,PWR,T03,Long,503,95.18,47874.1,13.89
TR000684,2024-02-13,COAL,T04,Long,1364,107.45,146563.12,428.27
TR000685,2024-02-13,PWR,T04,Long,118,89.2,10525.75,27.39
TR000686,2024-02-14,PWR,T01,Short,600,92.2,55317.64,212.65
TR000687,2024-02-14,CO2,T03,Short,556,66.42,36928.24,449.77
TR000688,2024-02-14,COAL,T03,Long,502,105.26,52841.47,-1450.15
TR000689,2024-02-14,CO2,T04,Short,1862,62.44,116262.33,-259.12
TR000690,2024-02-14,PWR,T08,Long,515,81.81,42130.33,700.37
TR000691,2024-02-14,GAS,T03,Short,1044,30.13,31453.48,-197.52
TR000692,2024-02-14,GAS,T06,Long,1838,31.08,57127.62,-446.1
TR000693,2024-02-14,PWR,T01,Long,277,91.78,25422.02,-461.56
TR000694,2024-02-14,CO2,T07,Short,1042,71.01,73988.76,465.5
TR000695,2024-02-14,PWR,T03,Short,816,79.52,64885.71,-545.74
TR000696,2024-02-14,CO2,T08,Long,545,62.14,33867.32,-7.16
TR000697,2024-02-14,COAL,T08,Long,557,114.1,63552.08,-1001.54
TR000698,2024-02-14,CO2,T05,Short,149,67.73,10092.16,-93.82
TR000699,2024-02-14,COAL,T02,Short,1203,107.25,129017.84,-146.49
TR000700,2024-02-14,CO2,T08,Short,1721,66.93,115191.56,39.43
TR000701,2024-02-14,PWR,T01,Short,1776,88.69,157513.23,-351.75
TR000702,2024-02-14,COAL,T02,Short,1284,113.89,146232.39,-2081.21
TR000703,2024-02-14,PWR,T05,Long,570,84.98,48436.13,-1223.98
TR000704,2024-02-14,COAL,T07,Short,116,122.62,14224.43,-290.2
TR000705,2024-02-14,CO2,T04,Long,420,67.72,28441.61,261.89
TR000706,2024-02-15,GAS,T07,Short,370,31.14,11522.07,-82.16
TR000707,2024-02-15,CO2,T02,Short,724,66.34,48028.16,-458.17
TR000708,2024-02-15,GAS,T01,Short,1548,32.06,49628.29,719.66
TR000709,2024-02-15,PWR,T03,Long,1263,78.27,98856.7,-2572.25
TR000710,2024-02-15,COAL,T01,Long,717,115.73,82974.84,-2316.29
TR000711,2024-02-15,CO2,T01,Short,1544,61.5,94952.7,2614.35
TR000712,2024-02-15,PWR,T04,Long,865,89.04,77023.78,1633.89
TR000713,2024-02-15,PWR,T02,Long,1147,79.47,91157.32,-1649.6
TR000714,2024-02-15,COAL,T01,Long,1871,109.0,203930.43,-842.41
TR000715,2024-02-15,PWR,T08,Short,1294,83.67,108270.97,964.88
TR000716,2024-02-15,GAS,T04,Long,1079,34.6,37331.4,894.19
TR000717,2024-02-15,CO2,T04,Long,943,69.58,65613.23,195.0
TR000718,2024-02-15,GAS,T05,Short,991,34.0,33695.6,611.92
TR000719,2024-02-15,GAS,T04,Long,397,32.71,12986.09,553.98
TR000720,2024-02-15,CO2,T05,Short,1874,61.88,115960.53,-1982.3
TR000721,2024-02-15,PWR,T04,Long,114,86.63,9875.67,354.36
TR000722,2024-02-15,COAL,T07,Short,226,107.85,24373.38,17.9
TR000723,2024-02-15,GAS,T01,Short,949,31.8,30177.35,205.24
TR000724,2024-02-15,CO2,T06,Long,1720,67.36,115865.36,801.67
TR000725,2024-02-15,COAL,T06,Short,616,108.25,66682.27,-21.87
TR000726,2024-02-15,GAS,T04,Short,713,31.72,22617.54,-64.19
